comment,rating,url_website,company_name,company_website,company_logo
"Prompt delivery ,lovely quality",5,https://www.trustpilot.com/review/collaredcreatures.com,Collared Creatures,http://collaredcreatures.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshots/5b0ffa3ece171f0001a597ed/198x149.png
Great thanks,5,https://www.trustpilot.com/review/collaredcreatures.com,Collared Creatures,http://collaredcreatures.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshots/5b0ffa3ece171f0001a597ed/198x149.png
"I had an issue with a collar that I'd bought at Crufts in March 2019 (these things happen, its how they are dealt with that counts.)  I emailed the company and explained the issue. I received a very prompt response with an apology and an offer to replace the collar, no questions asked. This was a real boon because I have 2 dogs, 2 collars and 2 leads, all matching. To have lost one of the collars would  have been a shame. Despite the issues I still maintain that the quality of the materials are excellent and the items are well made. Thanks for outstanding service. Would not hesitate to recommend Oscar & Hooch, not the cheapest items but I doubt they try to be and they certainly back up their prices with great product and fab service. Thank you.",5,https://www.trustpilot.com/review/www.oscarandhooch.com,Oscar & Hooch,http://www.oscarandhooch.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshots/5bc473333a10040001a46b4c/198x149.png
Brilliant product and excellent service,5,https://www.trustpilot.com/review/www.oscarandhooch.com,Oscar & Hooch,http://www.oscarandhooch.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshots/5bc473333a10040001a46b4c/198x149.png
"Ordered About 3pm, it arrived the next morning. Lead is lovely to hold and clips seem good. I thought the neon orange was black background from the picture but it’s dark green so we’re not as colour co-ordinated as planned, not that the wearer really cares!!!",5,https://www.trustpilot.com/review/www.oscarandhooch.com,Oscar & Hooch,http://www.oscarandhooch.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshots/5bc473333a10040001a46b4c/198x149.png
excellent product delivered quickly,5,https://www.trustpilot.com/review/www.oscarandhooch.com,Oscar & Hooch,http://www.oscarandhooch.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshots/5bc473333a10040001a46b4c/198x149.png
"Love this company, I've used their leads for years and also find them very helpful and pleasant to deal with. The leads are second to none, strong, lightweight, and comfortable to hold.",5,https://www.trustpilot.com/review/www.oscarandhooch.com,Oscar & Hooch,http://www.oscarandhooch.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshots/5bc473333a10040001a46b4c/198x149.png
Great product Great service Delighted that package arrived in plastic free packaging. Bella’s original Oscar and Hooch collar was bought as an emergency after an unsavoury incident when she slipped her collar at a motorway service station in the Southwest of England ! No such events since! She’s a doggy with her own mind and has requested an additional one  in pink xxx,5,https://www.trustpilot.com/review/www.oscarandhooch.com,Oscar & Hooch,http://www.oscarandhooch.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshots/5bc473333a10040001a46b4c/198x149.png
"Fantastic service from start to finish. The personalised notes, suggestions and attention to detail really helped my mini schnauzer Millie, who is grieving the loss of her mate, settle into her new collar. Couldn’t recommend enough!",5,https://www.trustpilot.com/review/www.oscarandhooch.com,Oscar & Hooch,http://www.oscarandhooch.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshots/5bc473333a10040001a46b4c/198x149.png
good site.easy to use,5,https://www.trustpilot.com/review/www.oscarandhooch.com,Oscar & Hooch,http://www.oscarandhooch.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshots/5bc473333a10040001a46b4c/198x149.png
A lovely collar and lead; great colour and quality; delivered  promptly.,5,https://www.trustpilot.com/review/www.oscarandhooch.com,Oscar & Hooch,http://www.oscarandhooch.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshots/5bc473333a10040001a46b4c/198x149.png
Great quality leads and collars. Friendly and efficient service. Super fast delivery. Perfect in every way!,5,https://www.trustpilot.com/review/www.oscarandhooch.com,Oscar & Hooch,http://www.oscarandhooch.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshots/5bc473333a10040001a46b4c/198x149.png
"Lovely product and great service. This is the second lead I have purchased, fabulous colour, easy to wash and dry and look fabulous too.",5,https://www.trustpilot.com/review/www.oscarandhooch.com,Oscar & Hooch,http://www.oscarandhooch.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshots/5bc473333a10040001a46b4c/198x149.png
"Great service, great product. The dog collar was exactly as I expected....",5,https://www.trustpilot.com/review/www.oscarandhooch.com,Oscar & Hooch,http://www.oscarandhooch.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshots/5bc473333a10040001a46b4c/198x149.png
"A rapid delivery service with up to the minute information, the pet dog collar was so original and of the highest quality, very well presented and wrapped, most impressive service that is rare to find.",5,https://www.trustpilot.com/review/www.oscarandhooch.com,Oscar & Hooch,http://www.oscarandhooch.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshots/5bc473333a10040001a46b4c/198x149.png
Lovely smart collar and lead. Nice comfortable material and a good fit. Perfect for my mini schnauzer!,4,https://www.trustpilot.com/review/www.oscarandhooch.com,Oscar & Hooch,http://www.oscarandhooch.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshots/5bc473333a10040001a46b4c/198x149.png
Lovely soft feeling collar with secure buckle brought the red with blue stripe through very happy with my purchase.,5,https://www.trustpilot.com/review/www.oscarandhooch.com,Oscar & Hooch,http://www.oscarandhooch.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshots/5bc473333a10040001a46b4c/198x149.png
We ordered a collar for our small spaniel but it was the wrong size but O&H were great dealing with exchange - Excellent service & a lovely product.,5,https://www.trustpilot.com/review/www.oscarandhooch.com,Oscar & Hooch,http://www.oscarandhooch.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshots/5bc473333a10040001a46b4c/198x149.png
Great service and lovely collar. Well made item beautifully packaged.,5,https://www.trustpilot.com/review/www.oscarandhooch.com,Oscar & Hooch,http://www.oscarandhooch.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshots/5bc473333a10040001a46b4c/198x149.png
Bought this collar for my growing pup now 5 months. Nice and soft and easily washed if she jumps in mud! Thanks Oscar&Hooch,5,https://www.trustpilot.com/review/www.oscarandhooch.com,Oscar & Hooch,http://www.oscarandhooch.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshots/5bc473333a10040001a46b4c/198x149.png
Lovely collar delivered double quick,5,https://www.trustpilot.com/review/www.oscarandhooch.com,Oscar & Hooch,http://www.oscarandhooch.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshots/5bc473333a10040001a46b4c/198x149.png
"Cut a huge hole in my door?????  Sounds like a very difficult chore.  NOPE, it really was pretty easy, and took very little time. This is a well made, well-designed door.  I got the training flap, and followed the directions to teach my tiny, skittish dog to go thru.  It took about 10 minutes (we took a break).  I could not be happier with it.",5,https://www.trustpilot.com/review/www.halepetdoor.com,Hale Pet Door,http://www.halepetdoor.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5592f7f00000ff0005809a23/198x149.png
I strongly recommend this cbd oil to any dog with arthritis and aches and pains . Excellent service and quick delivery especially as I am in the uk . Amazing customer service A life long happy customer 🐶,5,https://www.trustpilot.com/review/cannimal.com,Cannimal®,http://cannimal.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/logos/5c14110ee4be9d0001d05a2b/0x0.png
"I was Very impressed with Dan Wark Interiors.  Dan came to my home about a week ago to measure where we could put the doggy door in our home to have it enter into our screened in patio.  Since I can't put one in the sliding  glass doors as they are hurricane impact, we found a place in our dining room..  We ordered it and Dan came in yesterday to install it.  It was a big job as we had custom painted walls and marble base.  He was able to cut though about 10 inches of solid concrete wall, then installed the hale pet door. He had to re stucco the wall around the door.  He did such a beautiful job, and cleaned up immaculately.  I would highly  recommend Dan.  He is very hard working and such a pleasure to deal with.",5,https://www.trustpilot.com/review/www.halepetdoor.com,Hale Pet Door,http://www.halepetdoor.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5592f7f00000ff0005809a23/198x149.png
"Installed Hale Omni Panel Pet Door in a sliding glass door frame. They were very helpful on the phone; printed/web documentation had unclear text with near-useless photos/diagrams. I suspect we'll need lots of low-expansion aerosol foam to get an acceptable thermal seal around the insert.I Expected better from Hale. But, our Dobie charged right through the double flap dog door and is a happy camper. We're satisfied.",3,https://www.trustpilot.com/review/www.halepetdoor.com,Hale Pet Door,http://www.halepetdoor.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5592f7f00000ff0005809a23/198x149.png
"After about 8-9 years, my outside door flap started to crack, so I bought the replacement flap kit.  I am not at all handy, but it was very easy to do. My original door was totally great, easy for my dog to use, and very weather proof.  the replacement looks every bit as good.  You can also securely close the inside door at night or when you are out of town, with a heavy duty plastic insert that locks into place.  Hale is a really good company, and they make a really good product.",5,https://www.trustpilot.com/review/www.halepetdoor.com,Hale Pet Door,http://www.halepetdoor.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5592f7f00000ff0005809a23/198x149.png
"We've had two different pet doors in other houses before.  We built a new house and put in a Hale door.  What a difference!  The dogs took right to I, but the 40+ mph windstorm we had didn't budge it. It's by far better than any pet door we have ever had.  Love It!",5,https://www.trustpilot.com/review/www.halepetdoor.com,Hale Pet Door,http://www.halepetdoor.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5592f7f00000ff0005809a23/198x149.png
"I have a very active 3 year old 80 pound Jindo.  After researching various screen pet doors on Amazon, one reviewer mentioned that Hale was the best.  That led me to the Hale website and although the Hale doors were more expensive, they looked a lot sturdier to me than what was offered on Amazon.  I decided to buy and install it myself, which was very straight forward with the supplied instructions. Well, after 6 months, the Hale door is worth every penny.  It's not only sturdy, but looks great.   Our Jindo loves the freedom of coming and going at will.  It only took a a day or two for him to get confident going through the swing door.  The magnetic sides really keep the bugs out of the house - its so much better than opening and shutting the door all the time.  I strongly recommend this product.  Also, if your dog is a rescue pet, like our Jindo, they will give you a 10% discount and donate to the rescue of your choice.  That's legit.  It was a pleasure purchasing form Hale and will do so again if I ever need to replace my screen pet door (which I may never need to!)",5,https://www.trustpilot.com/review/www.halepetdoor.com,Hale Pet Door,http://www.halepetdoor.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5592f7f00000ff0005809a23/198x149.png
"I have had this door for 13 years, with 4 large dogs and it has held up great. The double flaps really keep the heat and cold out. Just this year the flaps finally started tear. I ordered the replacement kit and now it is as good as new.",5,https://www.trustpilot.com/review/www.halepetdoor.com,Hale Pet Door,http://www.halepetdoor.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5592f7f00000ff0005809a23/198x149.png
"The in-wall dog door is high quality, certainly better than the lower cost one I had to replace  A little more investment upfront is worth being able to order replacement parts in the future.  The instructions were very detailed making installation relatively easy.",5,https://www.trustpilot.com/review/www.halepetdoor.com,Hale Pet Door,http://www.halepetdoor.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5592f7f00000ff0005809a23/198x149.png
"I needed an abnormally tall yet slim dog door for my screen to accommodation my greyhounds. I looked the product up online, made one call and within a week or so had the perfect door for my dogs. the door fits well in the screen, looks great and I couldn't be happier with the overall experience.",5,https://www.trustpilot.com/review/www.halepetdoor.com,Hale Pet Door,http://www.halepetdoor.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5592f7f00000ff0005809a23/198x149.png
No drafts hot or cold.,5,https://www.trustpilot.com/review/www.halepetdoor.com,Hale Pet Door,http://www.halepetdoor.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5592f7f00000ff0005809a23/198x149.png
"We purchased a door to go between our yard and our neighbors, as they have a Mastiff we have a Great Dane the live to play together. I've had dog doors in the past that I got from the big box stores,  and the quality difference is night and day. The door looks and functions great. I will only buy hale pet doors from here on out.",4,https://www.trustpilot.com/review/www.halepetdoor.com,Hale Pet Door,http://www.halepetdoor.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5592f7f00000ff0005809a23/198x149.png
"We have a couple a Hale pet doors and they are great. Well-made, and ordering from them is easy. We even had to return one once (ended up not needing it) and that was a simple, painless process.",5,https://www.trustpilot.com/review/www.halepetdoor.com,Hale Pet Door,http://www.halepetdoor.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5592f7f00000ff0005809a23/198x149.png
"Great product lasted 20 years of use by four dogs. When the time came to replace the door flaps viewing the video was certainly beneficial, though no where as easy as depicted when it came to removing old screws, several of which simply striped. Without the use of my Dremel and cutting discs to either cut the screws or create a good slot in the head for a flat blade screw driver, I would have been in serious trouble.  Anyway, after an hour or so of sweating and swearing, all is well. I hope for another 10 or 15 years of service from this door.",4,https://www.trustpilot.com/review/www.halepetdoor.com,Hale Pet Door,http://www.halepetdoor.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5592f7f00000ff0005809a23/198x149.png
"Not only is the Hale double-flat pet door the BEST way to give your pet freedom and still keep your home insulated, but the Hale company has been tops as far as customer service goes.  They respond prompty to questions and make sure all of your questions and concerns are answered. We had to have a custom sized door made to fit an opening that had been used with another brand of door.  They got the size spot-on, and included all of the parts along with complete, step-by-step instructions for installation.  When one of the flaps needed replacement after a couple of years due to a tear, they had my original order and quickly sent the perfectly sized replacement. Great product - great company. That says it all.",5,https://www.trustpilot.com/review/www.halepetdoor.com,Hale Pet Door,http://www.halepetdoor.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5592f7f00000ff0005809a23/198x149.png
Love the door! Would be better if the flap was opaque and not clear!!,4,https://www.trustpilot.com/review/www.halepetdoor.com,Hale Pet Door,http://www.halepetdoor.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5592f7f00000ff0005809a23/198x149.png
"I ordered the Giant Wall mounted dog door for my Rottweiler. The purchase was smooth, it arrived on time, customer service was excellent. They helped me figure out which size would be best for my BJ and it works, he is using it with no problems. I still need to install the carpet, but that's my project as I had the door installed professionally. Thank you Hale Dog Doors",5,https://www.trustpilot.com/review/www.halepetdoor.com,Hale Pet Door,http://www.halepetdoor.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5592f7f00000ff0005809a23/198x149.png
"They installed my insert about 20 years ago, and it is still great.  This was the first time I have replaced the flap.  Granted it probably could have been done years ago, but I never thought to look on their site until now.  It was easy to install and the videos online were very helpful.  Thanks",5,https://www.trustpilot.com/review/www.halepetdoor.com,Hale Pet Door,http://www.halepetdoor.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5592f7f00000ff0005809a23/198x149.png
"Have had the double pet door for yes, it was installed right in the wall never had a problem with the door.  I have several dogs so door is worked hard,  The clear flaps wears out about every 18 months, but they are easy to replace.  I'm sure with just one dog they would last for years.  Very happy with the product.",5,https://www.trustpilot.com/review/www.halepetdoor.com,Hale Pet Door,http://www.halepetdoor.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5592f7f00000ff0005809a23/198x149.png
This dog door is exactly what I wanted/needed. Very durable and fits the dog perfectly. Will definitely buy more products from them.,5,https://www.trustpilot.com/review/www.halepetdoor.com,Hale Pet Door,http://www.halepetdoor.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5592f7f00000ff0005809a23/198x149.png
Customer service and product (replacement flaps) were perfect,5,https://www.trustpilot.com/review/www.halepetdoor.com,Hale Pet Door,http://www.halepetdoor.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5592f7f00000ff0005809a23/198x149.png
"A few months ago we adopted a 5-year-old pit bull mix who was abandoned during the hurricane in Puerto Rico.  She is wonderfully sweet, but frightened of many many things, often anxious, and always aggressive with other dogs.  After 4 days of twice daily Cannimal RELAX, she is noticeably calmer and happier.  Most important, she loves the taste.  (I had been giving her human-grade CBD oil; it did not work as well, and she hated the taste - she ran when she saw that bottle.  Now she sits for RELAX.)   i have high hopes of continued improvement.",5,https://www.trustpilot.com/review/cannimal.com,Cannimal®,http://cannimal.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/logos/5c14110ee4be9d0001d05a2b/0x0.png
Our 12 year old Labrador Layla has been using Cannimal CBD’s for almost a year now. She has had two knee replacements and her willingness to get up and move improved immediately. After 10 months of continued use she is back to taking two daily walks and at least one long walk on the weekends. Good stuff! I would highly recommend it (-:,5,https://www.trustpilot.com/review/cannimal.com,Cannimal®,http://cannimal.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/logos/5c14110ee4be9d0001d05a2b/0x0.png
"I love this product, has helped my dogs anxiety!",5,https://www.trustpilot.com/review/cannimal.com,Cannimal®,http://cannimal.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/logos/5c14110ee4be9d0001d05a2b/0x0.png
My Lulu started having seizures. Refered to product Relax and just started seeing  results right away.The last one she came out of much sooner.I can relax too.Thank you for your time when we spoke on the phone ..I recommend Thank you again,5,https://www.trustpilot.com/review/cannimal.com,Cannimal®,http://cannimal.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/logos/5c14110ee4be9d0001d05a2b/0x0.png
Great product and awesome customer service.,5,https://www.trustpilot.com/review/cannimal.com,Cannimal®,http://cannimal.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/logos/5c14110ee4be9d0001d05a2b/0x0.png
I have used cannimal for a couple years for my dog with a seizure disorder and she has been seizure free since. I’m now also using it for a dog with liver disease which was causing her hair to fall out her hair is now growing back.,5,https://www.trustpilot.com/review/cannimal.com,Cannimal®,http://cannimal.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/logos/5c14110ee4be9d0001d05a2b/0x0.png
Using the Equine formula on my horse’s summer sore made it go away in weeks and not months. I put it on topically and a squirt or two in his mouth. It was amazing. I always have it on hand for anxious horses or scrapes. Love it!,5,https://www.trustpilot.com/review/cannimal.com,Cannimal®,http://cannimal.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/logos/5c14110ee4be9d0001d05a2b/0x0.png
I absolutely love this stuff I use it for my horses to relax and have better health.  And I give my dogs the relieve turmeric they love it and seam so much more comfortable.  I just got some balm for my horses summer sore..,5,https://www.trustpilot.com/review/cannimal.com,Cannimal®,http://cannimal.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/logos/5c14110ee4be9d0001d05a2b/0x0.png
"my poor Anna had one knee operated on and the vet recommended the other knee be done as well. Plus she had arthritis in her spine.  Needless to say she limped badly. Since using Cannimal CBD she no longer limps, and it has not been necessary to have her other knee operated on. Of course I must monitor her activity level and ensure she gets gentle exercise.",5,https://www.trustpilot.com/review/cannimal.com,Cannimal®,http://cannimal.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/logos/5c14110ee4be9d0001d05a2b/0x0.png
Cbd oil has helped our senior small dog with being more calm and able to walk more than he has had in the past. Looking for to purchasing more products.,5,https://www.trustpilot.com/review/cannimal.com,Cannimal®,http://cannimal.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/logos/5c14110ee4be9d0001d05a2b/0x0.png
If you love your Pet you need these products!,5,https://www.trustpilot.com/review/cannimal.com,Cannimal®,http://cannimal.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/logos/5c14110ee4be9d0001d05a2b/0x0.png
I am excited to have my senior horses try this product. Hear great things about it!,5,https://www.trustpilot.com/review/cannimal.com,Cannimal®,http://cannimal.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/logos/5c14110ee4be9d0001d05a2b/0x0.png
"Great products, good information regarding dosing, an all-over excellent experience with the company.",5,https://www.trustpilot.com/review/cannimal.com,Cannimal®,http://cannimal.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/logos/5c14110ee4be9d0001d05a2b/0x0.png
Amazing.  Erika so responsive and our dogs love the product.,5,https://www.trustpilot.com/review/cannimal.com,Cannimal®,http://cannimal.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/logos/5c14110ee4be9d0001d05a2b/0x0.png
"I am delighted with Cannimal Two dogs live at my place. The first dog is 1 year old, and the second is already 8 years old. I only buy products in this store. Until I can find analogues. Sometimes prices can be a little overpriced, but the health of my pets is more important than money.",5,https://www.trustpilot.com/review/cannimal.com,Cannimal®,http://cannimal.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/logos/5c14110ee4be9d0001d05a2b/0x0.png
Ziggy has been taking this product for 1 week now and I see a definite improvement in his mobility!!  He has occasional bursts of energy and starts running for short periods of time.  This is an noticeable improvement since before I was almost dragging him!!  I can’t wait to see his progress in the coming weeks!,4,https://www.trustpilot.com/review/cannimal.com,Cannimal®,http://cannimal.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/logos/5c14110ee4be9d0001d05a2b/0x0.png
"Love this product and the consistent, positive effects it has on my 2 dogs.",5,https://www.trustpilot.com/review/cannimal.com,Cannimal®,http://cannimal.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/logos/5c14110ee4be9d0001d05a2b/0x0.png
I absolutely love Cannimal. I recommend it to all my friends and clients for all the formulas! I even bought one for my sister’s cat. they have so many different formulas for different needs and different strengths. I wont buy any other cbd oil.,5,https://www.trustpilot.com/review/cannimal.com,Cannimal®,http://cannimal.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/logos/5c14110ee4be9d0001d05a2b/0x0.png
"My senior dog can experience anxiety when I am away and has been having seizures close to 2 years now. I have tried other products aimed at relaxing him but it’s been touch and go. I was searching for something to help him in his golden years and found Cannimal. I thought there was no harm trying it. My dog has been on Cannimal Relax for about 2.5 weeks now. While I do not know yet if it will help his seizures, it has certainly made him more calm and relaxed. I would recommend Cannimal Relax for anyone who has a dog with anxiety issues. I will be able to provide more information later on how it does for my dog’s seizures.",4,https://www.trustpilot.com/review/cannimal.com,Cannimal®,http://cannimal.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/logos/5c14110ee4be9d0001d05a2b/0x0.png
"Great job, and very friendly!",5,https://www.trustpilot.com/review/www.dogwatchstlouis.com,DogWatch of St. Louis,http://www.dogwatchstlouis.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/logos/5ad0cda1d4e80000010ddc44/0x0.png
Very knowledgeable and friendly. Stayed several hours in the heat and even interacted with my neighbor with special needs!,5,https://www.trustpilot.com/review/www.dogwatchstlouis.com,DogWatch of St. Louis,http://www.dogwatchstlouis.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/logos/5ad0cda1d4e80000010ddc44/0x0.png
Great service and great product! Very happy with the entire process!,5,https://www.trustpilot.com/review/www.dogwatchstlouis.com,DogWatch of St. Louis,http://www.dogwatchstlouis.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/logos/5ad0cda1d4e80000010ddc44/0x0.png
"Really good people, very responsive and helpful.  Great value, too!!!👍🏻👍🏻👍🏻",5,https://www.trustpilot.com/review/www.dogwatchstlouis.com,DogWatch of St. Louis,http://www.dogwatchstlouis.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/logos/5ad0cda1d4e80000010ddc44/0x0.png
Showed up when they said they would and our pup is now enjoying her new found freedom and so are we:),5,https://www.trustpilot.com/review/www.dogwatchstlouis.com,DogWatch of St. Louis,http://www.dogwatchstlouis.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click,//s3-eu-west-1.amazonaws.com/tpd/logos/5ad0cda1d4e80000010ddc44/0x0.png
